,mid_price,estimated_delivery_price,volume_usd,quote_currency,creation_timestamp,base_currency,interest_rate,volume,underlying_index,underlying_price,price_change,mark_price,open_interest,ask_price,bid_price,instrument_name,last,low,high
574,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.483243,0.0,,,ETH-5JAN24-1200-C,,,
575,,2307.91,790.47,ETH,1703393241980,ETH,0.0,1.0,ETH-28JUN24,2442.14,0.0,0.351175,2496.0,,0.0002,ETH-28JUN24-1700-C,0.3455,0.3455,0.3455
576,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-26JAN24,2342.45,,0.216568,5.0,,,ETH-26JAN24-2800-P,0.2485,,
577,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-28JUN24,2442.14,,1.272656,0.0,,,ETH-28JUN24-5500-P,,,
578,0.011,2307.91,14273.7,ETH,1703393241980,ETH,0.0,590.0,ETH-5JAN24,2322.0,35.2941,0.010706,6298.0,0.0115,0.0105,ETH-5JAN24-2550-C,0.0115,0.0085,0.0115
579,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-29DEC23,2314.56,,1.376426,45.0,,,ETH-29DEC23-5500-P,1.7955,,
580,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.0,73.0,0.0002,,ETH-24DEC23-2550-C,0.0002,,
581,0.00725,2307.91,82.55,ETH,1703393241980,ETH,0.0,6.0,SYN.ETH-23FEB24,2362.8322222222223,0.0,0.007281,1268.0,0.0075,0.007,ETH-23FEB24-4000-C,0.006,0.006,0.006
582,,2307.91,6.9,ETH,1703393241980,ETH,0.0,30.0,ETH-29DEC23,2314.56,0.0,4.6e-05,29278.0,0.0004,,ETH-29DEC23-3500-C,0.0001,0.0001,0.0001
583,,2307.91,11.08,ETH,1703393241980,ETH,0.0,17.0,SYN.ETH-26DEC23,2310.5298230007415,200.0,0.000125,16.0,0.0003,,ETH-26DEC23-2050-P,0.0003,0.0001,0.0003
584,,2307.91,11.23,ETH,1703393241980,ETH,0.0,37.0,SYN.ETH-24DEC23,2307.94303833457,0.0,3.1e-05,234.0,0.0004,,ETH-24DEC23-2450-C,0.0001,0.0001,0.0002
585,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.276119,16248.0,,,ETH-29MAR24-1800-C,0.2815,,
586,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.104348,0.0,,,ETH-25DEC23-2550-P,,,
587,,2307.91,16.91,ETH,1703393241980,ETH,0.0,74.0,ETH-29DEC23,2314.56,0.0,8.9e-05,41886.0,0.0002,,ETH-29DEC23-1500-P,0.0001,0.0001,0.0001
588,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.263506,1033.0,0.2895,,ETH-27SEP24-2200-C,0.2505,,
589,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.090099,0.0,,,ETH-24DEC23-2100-C,,,
590,0.02475,2307.91,836.72,ETH,1703393241980,ETH,0.0,14.0,SYN.ETH-23FEB24,2362.8322222222223,-1.9231,0.024506,3244.0,0.0255,0.024,ETH-23FEB24-3100-C,0.0255,0.0255,0.026
591,0.018,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.017734,3007.0,0.0185,0.0175,ETH-23FEB24-3300-C,0.0195,,
592,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.234174,0.0,,,ETH-25DEC23-2850-P,,,
593,0.011,2307.91,11508.86,ETH,1703393241980,ETH,0.0,381.0,ETH-29DEC23,2314.56,-27.5862,0.010974,2193.0,0.0115,0.0105,ETH-29DEC23-2250-P,0.0105,0.0095,0.015
594,0.0003,2307.91,46.79,ETH,1703393241980,ETH,0.0,72.0,SYN.ETH-26DEC23,2310.5298230007415,300.0,0.000248,54.0,0.0004,0.0002,ETH-26DEC23-2600-C,0.0004,0.0001,0.0004
595,0.00095,2307.91,2488.62,ETH,1703393241980,ETH,0.0,224.0,SYN.ETH-24DEC23,2307.94303833457,-90.0,0.001172,1136.0,0.0012,0.0007,ETH-24DEC23-2300-P,0.0008,0.0004,0.0095
596,0.32025,2307.91,22553.15,ETH,1703393241980,ETH,0.0,53.0,ETH-29MAR24,2388.45,0.0,0.187535,13287.0,0.5,0.1405,ETH-29MAR24-2100-C,0.1845,0.1845,0.1845
597,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.113692,281.0,0.15,,ETH-12JAN24-2100-C,0.0815,,
598,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.162443,122.0,,,ETH-23FEB24-2600-P,0.17,,
599,,2307.91,0.0,ETH,1703393241980,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.225652,0.0,,,ETH-5JAN24-1800-C,,,
600,0.0125,2307.91,86.68,ETH,1703393241980,ETH,0.0,3.0,ETH-28JUN24,2442.14,0.0,0.012727,13136.0,0.0135,0.0115,ETH-28JUN24-1200-P,0.0125,0.0125,0.0125
601,0.00465,2307.91,398.78,ETH,1703393241981,ETH,0.0,38.0,ETH-26JAN24,2342.59,2.2727,0.00464,6235.0,0.0049,0.0044,ETH-26JAN24-1700-P,0.0045,0.0044,0.005
602,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.112882,0.0,,,ETH-26DEC23-2050-C,,,
603,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.382793,0.0,,,ETH-29DEC23-3200-P,,,
604,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.06985,0.0,,,ETH-26DEC23-2150-C,,,
605,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.035939,167.0,,0.017,ETH-24DEC23-2225-C,0.018,,
606,,2307.91,16.06,ETH,1703393241981,ETH,0.0,65.0,ETH-29DEC23,2314.56,0.0,9.3e-05,38583.0,0.0002,,ETH-29DEC23-1600-P,0.0002,0.0001,0.0002
607,,2307.91,573.18,ETH,1703393241981,ETH,0.0,2.0,ETH-26JAN24,2342.45,0.0,0.130768,6638.0,,0.095,ETH-26JAN24-2100-C,0.125,0.125,0.125
608,0.022,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.021969,935.0,0.024,0.02,ETH-27SEP24-1200-P,0.0215,,
609,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.275368,129.0,,0.0006,ETH-28JUN24-2800-P,0.2775,,
610,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.494041,696.0,,0.0036,ETH-29MAR24-3500-P,0.5675,,
611,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.251411,0.0,,,ETH-5JAN24-2900-P,,,
612,0.0005,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.000152,2110.0,0.0009,0.0001,ETH-28JUN24-200-P,0.0005,,
613,0.00015,2307.91,144.93,ETH,1703393241981,ETH,0.0,196.0,ETH-29DEC23,2314.56,-60.0,0.000191,27283.0,0.0002,0.0001,ETH-29DEC23-1800-P,0.0002,0.0001,0.0005
614,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.057996,32.0,,0.0005,ETH-5JAN24-2400-P,0.0615,,
615,,2307.91,5.03,ETH,1703393241981,ETH,0.0,22.0,SYN.ETH-24DEC23,2307.94303833457,0.0,0.0,204.0,0.0004,,ETH-24DEC23-2125-P,0.0001,0.0001,0.0001
616,0.006,2307.91,1427.76,ETH,1703393241981,ETH,0.0,97.0,SYN.ETH-26DEC23,2310.5298230007415,-54.7368,0.006005,67.0,0.0065,0.0055,ETH-26DEC23-2275-P,0.0043,0.0043,0.0095
617,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,1e-06,1336.0,0.0001,,ETH-29DEC23-6500-C,0.0001,,
618,0.13225,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.133428,1050.0,0.134,0.1305,ETH-23FEB24-2500-P,0.131,,
619,0.0019,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.001935,67349.0,0.0021,0.0017,ETH-26JAN24-4400-C,0.0022,,
620,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.320783,0.0,,,ETH-25DEC23-3050-P,,,
621,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.204529,0.0,,,ETH-5JAN24-1850-C,,,
622,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.0,3651.0,0.0001,,ETH-29DEC23-200-P,0.0001,,
623,0.02875,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.028508,15582.0,0.0295,0.028,ETH-29MAR24-3500-C,0.0295,,
624,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.147569,0.0,,,ETH-25DEC23-2650-P,,,
625,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.918249,0.0,,,ETH-28JUN24-200-C,,,
626,0.18,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.179384,110113.0,0.182,0.178,ETH-29DEC23-1900-C,0.1835,,
627,0.30925,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.308772,33288.0,0.311,0.3075,ETH-29DEC23-1600-C,0.3125,,
628,0.0004,2307.91,96.26,ETH,1703393241981,ETH,0.0,184.0,SYN.ETH-26DEC23,2310.5298230007415,0.0,0.000355,134.0,0.0006,0.0002,ETH-26DEC23-2100-P,0.0003,0.0002,0.0003
629,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.617058,0.0,,,ETH-23FEB24-3800-P,,,
630,0.0075,2307.91,16485.42,ETH,1703393241981,ETH,0.0,1055.0,ETH-29MAR24,2388.45,-16.25,0.007242,8676.0,0.008,0.007,ETH-29MAR24-5000-C,0.0067,0.0067,0.008
631,0.02325,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.023407,366.0,0.025,0.0215,ETH-27SEP24-7500-C,0.0215,,
632,,2307.91,5545.37,ETH,1703393241981,ETH,0.0,8.0,ETH-29MAR24,2388.45,3.3333,0.310402,9417.0,0.335,,ETH-29MAR24-1700-C,0.31,0.3,0.31
633,0.00465,2307.91,4494.17,ETH,1703393241981,ETH,0.0,469.0,SYN.ETH-26DEC23,2310.5298230007415,181.25,0.004612,400.0,0.005,0.0043,ETH-26DEC23-2375-C,0.0045,0.0016,0.0055
634,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.336767,1807.0,,,ETH-28JUN24-3000-P,0.3495,,
635,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.336491,0.0,,,ETH-23FEB24-3100-P,,,
636,0.01725,2307.91,147.46,ETH,1703393241981,ETH,0.0,4.0,ETH-29MAR24,2388.45,0.0,0.01695,5223.0,0.018,0.0165,ETH-29MAR24-4000-C,0.016,0.016,0.016
637,0.00025,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.00024,10.0,0.0003,0.0002,ETH-5JAN24-3600-C,0.0006,,
638,0.0265,2307.91,141603.5,ETH,1703393241981,ETH,0.0,2625.0,ETH-29DEC23,2314.56,37.2093,0.026115,99014.0,0.0275,0.0255,ETH-29DEC23-2300-C,0.0295,0.021,0.0295
639,0.0004,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.000188,1.0,0.0007,0.0001,ETH-5JAN24-1400-P,0.0007,,
640,0.034,2307.91,19149.38,ETH,1703393241981,ETH,0.0,266.0,SYN.ETH-12JAN24,2328.81,16.6667,0.033719,13396.0,0.0345,0.0335,ETH-12JAN24-2450-C,0.035,0.0285,0.036
641,0.0008,2307.91,103.88,ETH,1703393241981,ETH,0.0,101.0,ETH-27SEP24,2483.08,-20.0,0.000731,196.0,0.0012,0.0004,ETH-27SEP24-200-P,0.0004,0.0004,0.0005
642,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.438361,665.0,,,ETH-29DEC23-1300-C,0.442,,
643,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,1e-06,0.0,0.0004,,ETH-25DEC23-2700-C,,,
644,0.0006,2307.91,151.3,ETH,1703393241981,ETH,0.0,88.0,SYN.ETH-26DEC23,2310.5298230007415,-54.5455,0.000585,84.0,0.0008,0.0004,ETH-26DEC23-2175-P,0.0005,0.0005,0.0011
645,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.462082,0.0,,,ETH-12JAN24-3400-P,,,
646,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.45,,1.562024,0.0,,,ETH-26JAN24-6000-P,,,
647,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.471852,1.0,,,ETH-27SEP24-1400-C,0.4485,,
648,0.00225,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.002235,4060.0,0.0027,0.0018,ETH-29MAR24-7500-C,0.0035,,
649,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.0,0.0,0.0001,,ETH-25DEC23-2900-C,,,
650,0.0545,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.054562,410.0,0.057,0.052,ETH-27SEP24-1600-P,0.059,,
651,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.795292,0.0,,,ETH-26JAN24-4200-P,,,
652,0.02025,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.020359,537.0,0.0215,0.019,ETH-27SEP24-8000-C,0.0215,,
653,0.06075,2307.91,56559.97,ETH,1703393241981,ETH,0.0,397.0,ETH-26JAN24,2342.59,-8.3333,0.060888,3822.0,0.061,0.0605,ETH-26JAN24-2300-P,0.0605,0.0575,0.0665
654,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.135786,0.0,,,ETH-12JAN24-2600-P,,,
655,0.00535,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.005374,3874.0,0.006,0.0047,ETH-29MAR24-5500-C,0.006,,
656,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.148209,0.0,,,ETH-24DEC23-2650-P,,,
657,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.880318,0.0,,,ETH-26JAN24-4400-P,,,
658,0.017,2307.91,46886.0,ETH,1703393241981,ETH,0.0,1238.0,ETH-29DEC23,2314.56,50.0,0.016942,7649.0,0.0175,0.0165,ETH-29DEC23-2350-C,0.0195,0.013,0.0195
659,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29MAR24,2388.45,,1.933757,0.0,,,ETH-29MAR24-7000-P,,,
660,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.484731,6500.0,,,ETH-28JUN24-1300-C,0.346,,
661,0.02925,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.029451,6361.0,0.031,0.0275,ETH-28JUN24-1500-P,0.0285,,
662,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.061582,0.0,,0.0005,ETH-24DEC23-2450-P,,,
663,,2307.91,76.95,ETH,1703393241981,ETH,0.0,183.0,SYN.ETH-24DEC23,2307.94303833457,-50.0,0.0,303.0,0.0002,,ETH-24DEC23-2175-P,0.0001,0.0001,0.0002
664,0.00055,2307.91,1353.11,ETH,1703393241981,ETH,0.0,432.0,SYN.ETH-24DEC23,2307.94303833457,-57.8947,0.0004,1657.0,0.0009,0.0002,ETH-24DEC23-2325-C,0.0008,0.0003,0.0031
665,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.687328,59.0,,0.0008,ETH-28JUN24-4000-P,0.81,,
666,0.05375,2307.91,28566.88,ETH,1703393241981,ETH,0.0,250.0,ETH-29MAR24,2388.45,0.0,0.05348,72158.0,0.0545,0.053,ETH-29MAR24-3000-C,0.0499,0.0499,0.0499
667,0.0002,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.000174,3.0,0.0003,0.0001,ETH-5JAN24-4000-C,0.0004,,
668,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.710313,0.0,,,ETH-26JAN24-4000-P,,,
669,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.084867,238.0,,,ETH-5JAN24-2150-C,0.0535,,
670,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,1.073688,18.0,,,ETH-28JUN24-5000-P,1.065,,
671,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.169219,0.0,,,ETH-25DEC23-2700-P,,,
672,0.11625,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.115544,0.0,0.122,0.1105,ETH-29DEC23-2050-C,,,
673,0.04925,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.049253,22373.0,0.051,0.0475,ETH-28JUN24-4000-C,0.0535,,
674,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.294022,5982.0,,0.0002,ETH-28JUN24-1900-C,0.3,,
675,0.00155,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.001622,2191.0,0.0017,0.0014,ETH-26JAN24-1400-P,0.0017,,
676,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.212052,0.0,,,ETH-12JAN24-2800-P,,,
677,0.00165,2307.91,193.68,ETH,1703393241981,ETH,0.0,47.0,SYN.ETH-26DEC23,2310.5298230007415,375.0,0.001677,45.0,0.0019,0.0014,ETH-26DEC23-2450-C,0.0019,0.0004,0.0019
678,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,2.8e-05,0.0,0.0004,,ETH-26DEC23-2000-P,,,
679,,2307.91,0.0,ETH,1703393241981,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.058412,0.0,,0.0005,ETH-25DEC23-2175-C,,,
680,0.001,2307.91,9.17,ETH,1703393241982,ETH,0.0,4.0,ETH-26JAN24,2342.59,0.0,0.00111,1620.0,0.0012,0.0008,ETH-26JAN24-1300-P,0.001,0.001,0.001
681,,2307.91,2.98,ETH,1703393241982,ETH,0.0,13.0,ETH-29DEC23,2314.56,0.0,4.9e-05,56363.0,0.0001,,ETH-29DEC23-1400-P,0.0001,0.0001,0.0001
682,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.355522,1134.0,0.384,,ETH-27SEP24-1800-C,0.3555,,
683,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.944343,0.0,,,ETH-29DEC23-4500-P,,,
684,0.0625,2307.91,13394.02,ETH,1703393241982,ETH,0.0,94.0,SYN.ETH-23FEB24,2362.8322222222223,2.459,0.062069,5775.0,0.0635,0.0615,ETH-23FEB24-2600-C,0.0625,0.06,0.0625
685,0.0003,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.000165,55.0,0.0005,0.0001,ETH-26JAN24-800-P,0.0002,,
686,,2307.91,2491.83,ETH,1703393241982,ETH,0.0,2.0,ETH-29DEC23,2314.42,0.4625,0.524721,56.0,,,ETH-29DEC23-1100-C,0.543,0.5405,0.543
687,,2307.91,1.61,ETH,1703393241982,ETH,0.0,7.0,ETH-5JAN24,2322.0,0.0,4.1e-05,7.0,0.0003,,ETH-5JAN24-1000-P,0.0001,0.0001,0.0001
688,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,4e-06,0.0,0.0004,,ETH-26DEC23-1950-P,,,
689,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,1e-06,238.0,0.0002,,ETH-24DEC23-2500-C,0.0001,,
690,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.068435,0.0,,,ETH-24DEC23-2150-C,,,
691,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.000133,0.0,0.0005,,ETH-5JAN24-1100-P,,,
692,0.00045,2307.91,22.01,ETH,1703393241982,ETH,0.0,24.0,ETH-5JAN24,2322.0,0.0,0.000506,103.0,0.0005,0.0004,ETH-5JAN24-1600-P,0.0004,0.0004,0.0004
693,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.000107,230.0,0.0003,,ETH-5JAN24-4200-C,0.0005,,
694,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-29MAR24,2388.45,,1.72495,0.0,,,ETH-29MAR24-6500-P,,,
695,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.093537,0.0,,,ETH-25DEC23-2525-P,,,
696,0.07125,2307.91,24836.32,ETH,1703393241982,ETH,0.0,156.0,SYN.ETH-12JAN24,2328.81,-1.4388,0.071285,376.0,0.072,0.0705,ETH-12JAN24-2400-P,0.0685,0.0685,0.0695
697,0.01025,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.01005,1726.0,0.011,0.0095,ETH-23FEB24-3700-C,0.011,,
698,0.1675,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.167506,943.0,0.1705,0.1645,ETH-28JUN24-2400-P,0.206,,
699,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.534993,1.0,,,ETH-23FEB24-3600-P,0.6985,,
700,0.19725,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.197443,777.0,0.2005,0.194,ETH-27SEP24-2600-C,0.1946,,
701,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.212522,0.0,,,ETH-25DEC23-2800-P,,,
702,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.879454,27.0,,,ETH-27SEP24-4500-P,0.8915,,
703,0.00335,2307.91,170.21,ETH,1703393241982,ETH,0.0,20.0,SYN.ETH-26DEC23,2310.5298230007415,5.8824,0.003366,14.0,0.0036,0.0031,ETH-26DEC23-2250-P,0.0036,0.0032,0.0045
704,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.0,0.0,0.0004,,ETH-24DEC23-2950-C,,,
705,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.493864,0.0,,,ETH-23FEB24-1200-C,,,
706,0.01075,2307.91,41984.23,ETH,1703393241982,ETH,0.0,1754.0,ETH-29DEC23,2314.56,22.2222,0.010878,65305.0,0.011,0.0105,ETH-29DEC23-2400-C,0.011,0.0085,0.0135
707,0.223,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.222455,50570.0,0.225,0.221,ETH-29DEC23-1800-C,0.2295,,
708,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.53556,0.0,,,ETH-23FEB24-1100-C,,,
709,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-29MAR24,2388.45,,2.142662,0.0,,,ETH-29MAR24-7500-P,,,
710,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.227243,0.0,,,ETH-23FEB24-2800-P,,,
711,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.296442,733.0,,,ETH-29DEC23-3000-P,0.426,,
712,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,1.034801,0.0,,,ETH-23FEB24-4800-P,,,
713,0.00015,2307.91,116.33,ETH,1703393241982,ETH,0.0,123.0,SYN.ETH-25DEC23,2309.2364306676554,-50.0,0.000281,181.0,0.0002,0.0001,ETH-25DEC23-2175-P,0.0003,0.0003,0.0006
714,0.0009,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.000909,402.0,0.0015,0.0003,ETH-28JUN24-500-P,0.0015,,
715,0.0465,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.051786,0.0,0.063,0.03,ETH-26DEC23-2425-P,,,
716,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.45243,0.0,,,ETH-23FEB24-1300-C,,,
717,,2307.91,0.0,ETH,1703393241982,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.191537,0.0,,,ETH-24DEC23-2750-P,,,
