,periodStartUnix,liquidity,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken1,pool.totalValueLockedToken0,pool.token0.decimals,pool.token1.decimals
247,1703822400.0,1.4738550745045772e+19,2354.622468876858,2345.9981959156235,2351.9008110664613,2.5418697849424244e+33,1.2314102919010548e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
248,1703818800.0,1.3494241925731713e+19,2356.6363143150165,2341.555706679306,2352.271707312289,2.541850598774777e+33,1.2314018542912443e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
249,1703815200.0,1.5019560910536284e+19,2342.7436906787425,2326.1291868652143,2342.6480002140074,2.5418008171949725e+33,1.2313878695365351e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
250,1703811600.0,1.510208446992481e+19,2348.4096811206373,2316.33426139945,2334.7620692480787,2.541736870745552e+33,1.2313664060593786e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
251,1703808000.0,1.4666117337189775e+19,2362.843663540592,2344.125772232951,2344.125772232951,2.5415715345203623e+33,1.231288446365698e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
252,1703804400.0,1.4244254696415025e+19,2357.366262993941,2344.884200290375,2345.8236675488465,2.541489510118393e+33,1.2312523654809412e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
253,1703800800.0,1.2070126463023354e+19,2356.408716400925,2338.7987952294675,2356.297381410145,2.541454682456604e+33,1.2312299245140988e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
254,1703797200.0,1.4411821802906323e+19,2361.153968923773,2339.9158838039634,2344.74974557674,2.5413913584038747e+33,1.2312129278714998e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
255,1703793600.0,1.200041768080559e+19,2363.1586618956744,2339.5647791393576,2354.054185794091,2.5413458856790998e+33,1.231185294746053e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
256,1703790000.0,1.0647131243601326e+19,2371.196981525865,2360.612251137576,2364.334511548322,2.5412922512142532e+33,1.231154833705425e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
257,1703786400.0,1.0762103293702572e+19,2365.1741624709484,2350.2342187626286,2360.812199570476,2.5412447185556716e+33,1.2311373570817492e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
258,1703782800.0,1.0761327019607951e+19,2377.9327337281597,2351.8068286393095,2358.6835879822124,2.5411663010981187e+33,1.2311056588085701e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
259,1703779200.0,1.0630826794980502e+19,2380.9071955574345,2354.371891240003,2367.9008962758658,2.5410657037337634e+33,1.2310558626806813e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
260,1703775600.0,1.0748268330447501e+19,2376.5081843064304,2355.422032437673,2358.600100221079,2.5409316136206377e+33,1.2310065049358339e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
261,1703772000.0,1.0190632096046893e+19,2397.9698041803877,2354.6392525210554,2369.765142606789,2.5408121722748735e+33,1.2309485358138102e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
262,1703768400.0,8.38902218903829e+18,2411.9230146062587,2355.193607256289,2396.039489183157,2.5406376778247188e+33,1.230855056150787e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
263,1703764800.0,9.649565462562951e+18,2408.5107601310738,2376.1347563890317,2376.3063188985707,2.540331793330376e+33,1.2307411483532231e+42,382322523.4024728,74638.97143752988,216383246.500141,6.0,18.0
